Sample Type,File Name,Sample ID,Sample Name,Dil Factor,Inj Vol,Position,Comment,Date,Instrument Method,Pyroprobe method,Processing method
Unknown,Pyro_Plast-263,263,Site 1,0,0,1,300 °C,2019-10-11,meth/pyroscan.meth,meth/volatiles.m6200,
Unknown,Pyro_Plast-264,264,Site 1,0,0,1,750 °C,2019-10-11,meth/pyroscan.meth,meth/pyrosolid.m6200,
Unknown,Pyro_Plast-265,265,Site 2,0,0,2,300 °C,2019-10-11,meth/pyroscan.meth,meth/volatiles.m6200,
Unknown,Pyro_Plast-266,266,Site 2,0,0,2,750 °C,2019-10-11,meth/pyroscan.meth,meth/pyrosolid.m6200,
Unknown,Pyro_Plast-267,267,Site 2/3,0,0,3,300 °C,2019-10-11,meth/pyroscan.meth,meth/volatiles.m6200,
Unknown,Pyro_Plast-268,268,Site 2/3,0,0,3,750 °C,2019-10-11,meth/pyroscan.meth,meth/pyrosolid.m6200,
Unknown,Pyro_Plast-269,269,Site 5 Fleece,0,0,4,300 °C,2019-10-12,meth/pyroscan.meth,meth/volatiles.m6200,
Unknown,Pyro_Plast-270,270,Site 5 Fleece,0,0,4,750 °C,2019-10-12,meth/pyroscan.meth,meth/pyrosolid.m6200,
Unknown,Pyro_Plast-271,271,Site 5 Perforated foil,0,0,5,300 °C,2019-10-12,meth/pyroscan.meth,meth/volatiles.m6200,
Unknown,Pyro_Plast-272,272,Site 5 Perforated foil,0,0,5,750 °C,2019-10-12,meth/pyroscan.meth,meth/pyrosolid.m6200,
Unknown,Pyro_Plast-273,273,Site 7,0,0,6,300 °C,2019-10-12,meth/pyroscan.meth,meth/volatiles.m6200,
Unknown,Pyro_Plast-274,274,Site 7,0,0,6,750 °C,2019-10-12,meth/pyroscan.meth,meth/pyrosolid.m6200,
Unknown,Pyro_Plast-275,275,Site 8,0,0,7,300 °C,2019-10-12,meth/pyroscan.meth,meth/volatiles.m6200,
Unknown,Pyro_Plast-276,276,Site 8,0,0,7,750 °C,2019-10-12,meth/pyroscan.meth,meth/pyrosolid.m6200,
Unknown,Pyro_PlastSolve-468,469,0 ug/mL PlastMix with PS-d5,1,2,1,,2021-03-29,meth/plastsolve.meth,meth/plastsolve.m6200,meth/peakident.ocm
Unknown,Pyro_PlastSolve-469,470,"2 ug/mL PlastMix with PS-d5, LOD blank",1,2,2,,2021-03-29,meth/plastsolve.meth,meth/plastsolve.m6200,meth/peakident.ocm
Unknown,Pyro_PlastSolve-470,471,"2 ug/mL PlastMix with PS-d5, LOD blank",1,2,3,,2021-03-29,meth/plastsolve.meth,meth/plastsolve.m6200,meth/peakident.ocm
Unknown,Pyro_PlastSolve-471,472,"2 ug/mL PlastMix with PS-d5, LOD blank",1,2,4,,2021-03-29,meth/plastsolve.meth,meth/plastsolve.m6200,meth/peakident.ocm
Unknown,Pyro_PlastSolve-472,473,5 ug/mL PlastMix with PS-d5,1,2,5,,2021-03-29,meth/plastsolve.meth,meth/plastsolve.m6200,meth/peakident.ocm
Unknown,Pyro_PlastSolve-473,474,10 ug/mL PlastMix with PS-d5,1,2,6,,2021-03-29,meth/plastsolve.meth,meth/plastsolve.m6200,meth/peakident.ocm
Unknown,Pyro_PlastSolve-474,475,20 ug/mL PlastMix with PS-d5,1,2,7,,2021-03-29,meth/plastsolve.meth,meth/plastsolve.m6200,meth/peakident.ocm
Unknown,Pyro_PlastSolve-475,476,50 ug/mL PlastMix with PS-d5,1,2,8,,2021-03-29,meth/plastsolve.meth,meth/plastsolve.m6200,meth/peakident.ocm
Unknown,Pyro_PlastSolve-476,477,100 ug/mL PlastMix with PS-d5,1,2,9,,2021-03-29,meth/plastsolve.meth,meth/plastsolve.m6200,meth/peakident.ocm
Unknown,Pyro_PlastSolve-477,478,150 ug/mL PlastMix with PS-d5,1,2,1,,2021-03-29,meth/plastsolve.meth,meth/plastsolve.m6200,meth/peakident.ocm
Unknown,Pyro_PlastSolve-478,479,200 ug/mL PlastMix with PS-d5,1,2,2,,2021-03-29,meth/plastsolve.meth,meth/plastsolve.m6200,meth/peakident.ocm
Unknown,Pyro_PlastSolve-479,480,ZS-1400,1,2,1,,2021-03-30,meth/plastsolve.meth,meth/plastsolve.m6200,meth/peakident.ocm
Unknown,Pyro_PlastSolve-480,481,ZS-1401,1,2,2,,2021-03-30,meth/plastsolve.meth,meth/plastsolve.m6200,meth/peakident.ocm
Unknown,Pyro_PlastSolve-481,482,ZS-1402,1,2,3,,2021-03-30,meth/plastsolve.meth,meth/plastsolve.m6200,meth/peakident.ocm
Unknown,Pyro_PlastSolve-482,483,100 ug/mL PlastMix with PS-d5,1,2,4,Quartz tube displaced,2021-03-30,meth/plastsolve.meth,meth/plastsolve.m6200,meth/peakident.ocm
Unknown,Pyro_PlastSolve-483,484,ZS-1403,1,2,5,,2021-03-30,meth/plastsolve.meth,meth/plastsolve.m6200,meth/peakident.ocm
Unknown,Pyro_PlastSolve-484,485,ZS-1404,1,2,6,,2021-03-30,meth/plastsolve.meth,meth/plastsolve.m6200,meth/peakident.ocm
Unknown,Pyro_PlastSolve-485,486,ZS-1405,1,2,7,,2021-03-30,meth/plastsolve.meth,meth/plastsolve.m6200,meth/peakident.ocm
Unknown,Pyro_PlastSolve-486,487,ZS-1406,1,2,8,Quartz tube displaced,2021-03-30,meth/plastsolve.meth,meth/plastsolve.m6200,meth/peakident.ocm
Unknown,Pyro_PlastSolve-487,488,100 ug/mL PlastMix with PS-d5,1,2,9,,2021-03-30,meth/plastsolve.meth,meth/plastsolve.m6200,meth/peakident.ocm
Unknown,Pyro_PlastSolve-488,489,ZS-1407,1,2,10,,2021-03-30,meth/plastsolve.meth,meth/plastsolve.m6200,meth/peakident.ocm
Unknown,Pyro_PlastSolve-489,490,ZS-1408,1,2,11,,2021-03-30,meth/plastsolve.meth,meth/plastsolve.m6200,meth/peakident.ocm
Unknown,Pyro_PlastSolve-490,491,ZS-1409,1,2,12,,2021-03-30,meth/plastsolve.meth,meth/plastsolve.m6200,meth/peakident.ocm
Unknown,Pyro_PlastSolve-491,492,ZS-1410,1,2,13,,2021-03-31,meth/plastsolve.meth,meth/plastsolve.m6200,meth/peakident.ocm
Unknown,Pyro_PlastSolve-492,493,ZS-1411,1,2,14,,2021-03-31,meth/plastsolve.meth,meth/plastsolve.m6200,meth/peakident.ocm
Unknown,Pyro_PlastSolve-493,494,ZS-1412,1,2,15,,2021-03-31,meth/plastsolve.meth,meth/plastsolve.m6200,meth/peakident.ocm
Unknown,Pyro_PlastSolve-494,495,100 ug/mL PlastMix with PS-d5,1,2,16,,2021-03-31,meth/plastsolve.meth,meth/plastsolve.m6200,meth/peakident.ocm
Unknown,Pyro_PlastSolve-495,496,ZS-1413,1,2,17,Quartz tube displaced,2021-03-31,meth/plastsolve.meth,meth/plastsolve.m6200,meth/peakident.ocm
Unknown,Pyro_PlastSolve-496,497,ZS-1414,1,2,18,,2021-03-31,meth/plastsolve.meth,meth/plastsolve.m6200,meth/peakident.ocm
Unknown,Pyro_PlastSolve-497,498,ZS-1415,1,2,19,,2021-03-31,meth/plastsolve.meth,meth/plastsolve.m6200,meth/peakident.ocm
Unknown,Pyro_PlastSolve-498,499,ZS-1416,1,2,20,,2021-03-31,meth/plastsolve.meth,meth/plastsolve.m6200,meth/peakident.ocm
Unknown,Pyro_PlastSolve-499,500,100 ug/mL PlastMix with PS-d5,1,2,21,,2021-03-31,meth/plastsolve.meth,meth/plastsolve.m6200,meth/peakident.ocm
Unknown,Pyro_PlastSolve-500,501,ZS-1417,1,2,22,,2021-03-31,meth/plastsolve.meth,meth/plastsolve.m6200,meth/peakident.ocm
Unknown,Pyro_PlastSolve-501,502,ZS-1418,1,2,23,,2021-03-31,meth/plastsolve.meth,meth/plastsolve.m6200,meth/peakident.ocm
Unknown,Pyro_PlastSolve-502,503,ZS-1419,1,2,24,,2021-03-31,meth/plastsolve.meth,meth/plastsolve.m6200,meth/peakident.ocm
Unknown,Pyro_PlastSolve-503,504,ZS-1420,1,2,25,,2021-04-01,meth/plastsolve.meth,meth/plastsolve.m6200,meth/peakident.ocm
Unknown,Pyro_PlastSolve-504,505,ZS-1421,1,2,26,,2021-04-01,meth/plastsolve.meth,meth/plastsolve.m6200,meth/peakident.ocm
Unknown,Pyro_PlastSolve-505,506,ZS-1422,1,2,27,,2021-04-01,meth/plastsolve.meth,meth/plastsolve.m6200,meth/peakident.ocm
Unknown,Pyro_PlastSolve-506,507,100 ug/mL PlastMix with PS-d5,1,2,28,,2021-04-01,meth/plastsolve.meth,meth/plastsolve.m6200,meth/peakident.ocm
Unknown,Pyro_PlastSolve-507,508,ZS-1423,1,2,29,,2021-04-01,meth/plastsolve.meth,meth/plastsolve.m6200,meth/peakident.ocm
Unknown,Pyro_PlastSolve-508,509,ZS-1424,1,2,30,Possibly contaminated,2021-04-01,meth/plastsolve.meth,meth/plastsolve.m6200,meth/peakident.ocm
Unknown,Pyro_PlastSolve-509,510,ZS-1425,1,2,31,,2021-04-01,meth/plastsolve.meth,meth/plastsolve.m6200,meth/peakident.ocm
Unknown,Pyro_PlastSolve-510,511,ZS-1426,1,2,32,,2021-04-01,meth/plastsolve.meth,meth/plastsolve.m6200,meth/peakident.ocm
Unknown,Pyro_PlastSolve-511,512,100 ug/mL PlastMix with PS-d5,1,2,33,,2021-04-01,meth/plastsolve.meth,meth/plastsolve.m6200,meth/peakident.ocm
Unknown,Pyro_PlastSolve-512,513,ZS-1427,1,2,34,,2021-04-01,meth/plastsolve.meth,meth/plastsolve.m6200,meth/peakident.ocm
Unknown,Pyro_PlastSolve-513,514,ZS-1428,1,2,35,,2021-04-01,meth/plastsolve.meth,meth/plastsolve.m6200,meth/peakident.ocm
Unknown,Pyro_PlastSolve-514,515,ZS-1429,1,2,36,,2021-04-01,meth/plastsolve.meth,meth/plastsolve.m6200,meth/peakident.ocm
Unknown,Pyro_PlastSolve-515,516,100 ug/mL PlastMix with PS-d5,1,2,1,,2021-04-02,meth/plastsolve.meth,meth/plastsolve.m6200,meth/peakident.ocm
Unknown,Pyro_PlastSolve-516,517,Interfering polymers LUFA I,1,2,2,,2021-04-02,meth/plastsolve.meth,meth/plastsolve.m6200,meth/peakident.ocm
Unknown,Pyro_PlastSolve-517,518,Interfering polymers LUFA II,1,2,3,,2021-04-02,meth/plastsolve.meth,meth/plastsolve.m6200,meth/peakident.ocm
Unknown,Pyro_PlastSolve-518,519,Interfering polymers LUFA III,1,2,4,,2021-04-02,meth/plastsolve.meth,meth/plastsolve.m6200,meth/peakident.ocm
Unknown,Pyro_PlastSolve-519,520,100 ug/mL PlastMix with PS-d5,1,2,5,,2021-04-02,meth/plastsolve.meth,meth/plastsolve.m6200,meth/peakident.ocm
Unknown,Pyro_PlastSolve-520,521,100 ug/mL PlastMix with PS-d5,1,2,7,Repeatability,2021-04-08,meth/plastsolve.meth,meth/plastsolve.m6200,meth/peakident.ocm
Unknown,Pyro_PlastSolve-521,522,100 ug/mL PlastMix with PS-d5,1,2,8,Repeatability,2021-04-08,meth/plastsolve.meth,meth/plastsolve.m6200,meth/peakident.ocm
Unknown,Pyro_PlastSolve-522,523,100 ug/mL PlastMix with PS-d5,1,2,9,Repeatability,2021-04-08,meth/plastsolve.meth,meth/plastsolve.m6200,meth/peakident.ocm
Unknown,Pyro_PlastSolve-523,524,100 ug/mL PlastMix with PS-d5,1,2,10,Repeatability,2021-04-08,meth/plastsolve.meth,meth/plastsolve.m6200,meth/peakident.ocm
Unknown,Pyro_PlastSolve-524,525,100 ug/mL PlastMix with PS-d5,1,2,11,Repeatability,2021-04-08,meth/plastsolve.meth,meth/plastsolve.m6200,meth/peakident.ocm
Unknown,Pyro_PlastSolve-525,526,100 ug/mL PlastMix with PS-d5,1,2,12,Repeatability,2021-04-08,meth/plastsolve.meth,meth/plastsolve.m6200,meth/peakident.ocm
Unknown,Pyro_PlastSolve-526,527,100 ug/mL PlastMix with PS-d5,1,2,13,Repeatability,2021-04-08,meth/plastsolve.meth,meth/plastsolve.m6200,meth/peakident.ocm
Unknown,Pyro_PlastSolve-527,528,100 ug/mL PlastMix with PS-d5,1,2,14,Repeatability,2021-04-08,meth/plastsolve.meth,meth/plastsolve.m6200,meth/peakident.ocm
Unknown,Pyro_PlastSolve-528,529,100 ug/mL PlastMix with PS-d5,1,2,15,Repeatability,2021-04-08,meth/plastsolve.meth,meth/plastsolve.m6200,meth/peakident.ocm
Unknown,Pyro_PlastSolve-529,530,100 ug/mL PlastMix with PS-d5,1,2,16,Repeatability,2021-04-08,meth/plastsolve.meth,meth/plastsolve.m6200,meth/peakident.ocm
Unknown,Pyro_PlastSolve-530,531,100 ug/mL PlastMix with PS-d5,1,2,17,Repeatability,2021-04-08,meth/plastsolve.meth,meth/plastsolve.m6200,meth/peakident.ocm
Unknown,Pyro_PlastSolve-531,532,100 ug/mL PlastMix with PS-d5,1,2,18,Repeatability,2021-04-08,meth/plastsolve.meth,meth/plastsolve.m6200,meth/peakident.ocm
Unknown,Pyro_PlastSolve-532,533,0 ug/mL PlastMix with PS-d5,1,2,1,,2021-04-12,meth/plastsolve.meth,meth/plastsolve.m6200,meth/peakident.ocm
Unknown,Pyro_PlastSolve-533,534,"2 ug/mL PlastMix with PS-d5, LOD blank",1,2,2,,2021-04-12,meth/plastsolve.meth,meth/plastsolve.m6200,meth/peakident.ocm
Unknown,Pyro_PlastSolve-534,535,"2 ug/mL PlastMix with PS-d5, LOD blank",1,2,3,,2021-04-12,meth/plastsolve.meth,meth/plastsolve.m6200,meth/peakident.ocm
Unknown,Pyro_PlastSolve-535,536,"2 ug/mL PlastMix with PS-d5, LOD blank",1,2,4,,2021-04-12,meth/plastsolve.meth,meth/plastsolve.m6200,meth/peakident.ocm
Unknown,Pyro_PlastSolve-536,537,5 ug/mL PlastMix with PS-d5,1,2,5,,2021-04-12,meth/plastsolve.meth,meth/plastsolve.m6200,meth/peakident.ocm
Unknown,Pyro_PlastSolve-537,538,10 ug/mL PlastMix with PS-d5,1,2,6,,2021-04-12,meth/plastsolve.meth,meth/plastsolve.m6200,meth/peakident.ocm
Unknown,Pyro_PlastSolve-538,539,20 ug/mL PlastMix with PS-d5,1,2,7,,2021-04-12,meth/plastsolve.meth,meth/plastsolve.m6200,meth/peakident.ocm
Unknown,Pyro_PlastSolve-539,540,50 ug/mL PlastMix with PS-d5,1,2,8,,2021-04-12,meth/plastsolve.meth,meth/plastsolve.m6200,meth/peakident.ocm
Unknown,Pyro_PlastSolve-540,541,100 ug/mL PlastMix with PS-d5,1,2,9,,2021-04-12,meth/plastsolve.meth,meth/plastsolve.m6200,meth/peakident.ocm
Unknown,Pyro_PlastSolve-541,542,150 ug/mL PlastMix with PS-d5,1,2,10,,2021-04-12,meth/plastsolve.meth,meth/plastsolve.m6200,meth/peakident.ocm
Unknown,Pyro_PlastSolve-542,543,200 ug/mL PlastMix with PS-d5,1,2,11,,2021-04-12,meth/plastsolve.meth,meth/plastsolve.m6200,meth/peakident.ocm
Unknown,Pyro_PlastSolve-543,544,ZS-2001,1,2,12,,2021-04-13,meth/plastsolve.meth,meth/plastsolve.m6200,meth/peakident.ocm
Unknown,Pyro_PlastSolve-544,545,ZS-2002,1,2,13,,2021-04-13,meth/plastsolve.meth,meth/plastsolve.m6200,meth/peakident.ocm
Unknown,Pyro_PlastSolve-545,546,ZS-2003,1,2,14,,2021-04-13,meth/plastsolve.meth,meth/plastsolve.m6200,meth/peakident.ocm
Unknown,Pyro_PlastSolve-546,547,100 ug/mL PlastMix with PS-d5,1,2,15,,2021-04-13,meth/plastsolve.meth,meth/plastsolve.m6200,meth/peakident.ocm
Unknown,Pyro_PlastSolve-547,548,ZS-2004,1,2,16,,2021-04-13,meth/plastsolve.meth,meth/plastsolve.m6200,meth/peakident.ocm
Unknown,Pyro_PlastSolve-548,549,ZS-2005,1,2,17,,2021-04-13,meth/plastsolve.meth,meth/plastsolve.m6200,meth/peakident.ocm
Unknown,Pyro_PlastSolve-549,550,ZS-2006,1,2,18,,2021-04-13,meth/plastsolve.meth,meth/plastsolve.m6200,meth/peakident.ocm
Unknown,Pyro_PlastSolve-550,551,ZS-2007,1,2,19,,2021-04-13,meth/plastsolve.meth,meth/plastsolve.m6200,meth/peakident.ocm
Unknown,Pyro_PlastSolve-551,552,ZS-2008,1,2,20,,2021-04-13,meth/plastsolve.meth,meth/plastsolve.m6200,meth/peakident.ocm
Unknown,Pyro_PlastSolve-552,553,ZS-2009,1,2,21,,2021-04-13,meth/plastsolve.meth,meth/plastsolve.m6200,meth/peakident.ocm
Unknown,Pyro_PlastSolve-553,554,ZS-2010,1,2,22,,2021-04-13,meth/plastsolve.meth,meth/plastsolve.m6200,meth/peakident.ocm
Unknown,Pyro_PlastSolve-554,555,100 ug/mL PlastMix with PS-d5,1,2,23,,2021-04-13,meth/plastsolve.meth,meth/plastsolve.m6200,meth/peakident.ocm
Unknown,Pyro_PlastSolve-555,556,ZS-2011,1,2,43,,2021-04-13,meth/plastsolve.meth,meth/plastsolve.m6200,meth/peakident.ocm
Unknown,Pyro_PlastSolve-556,557,ZS-2012,1,2,44,,2021-04-13,meth/plastsolve.meth,meth/plastsolve.m6200,meth/peakident.ocm
Unknown,Pyro_PlastSolve-557,558,ZS-2013,1,2,45,,2021-04-13,meth/plastsolve.meth,meth/plastsolve.m6200,meth/peakident.ocm
Unknown,Pyro_PlastSolve-558,559,ZS-2014,1,2,1,,2021-04-14,meth/plastsolve.meth,meth/plastsolve.m6200,meth/peakident.ocm
Unknown,Pyro_PlastSolve-559,560,ZS-2015,1,2,2,,2021-04-14,meth/plastsolve.meth,meth/plastsolve.m6200,meth/peakident.ocm
Unknown,Pyro_PlastSolve-560,561,ZS-2016,1,2,3,,2021-04-14,meth/plastsolve.meth,meth/plastsolve.m6200,meth/peakident.ocm
Unknown,Pyro_PlastSolve-561,562,100 ug/mL PlastMix with PS-d5,1,2,4,,2021-04-14,meth/plastsolve.meth,meth/plastsolve.m6200,meth/peakident.ocm
Unknown,Pyro_PlastSolve-562,563,ZS-2017,1,2,5,,2021-04-14,meth/plastsolve.meth,meth/plastsolve.m6200,meth/peakident.ocm
Unknown,Pyro_PlastSolve-563,564,ZS-2018,1,2,6,,2021-04-14,meth/plastsolve.meth,meth/plastsolve.m6200,meth/peakident.ocm
Unknown,Pyro_PlastSolve-564,565,ZS-2019,1,2,7,,2021-04-14,meth/plastsolve.meth,meth/plastsolve.m6200,meth/peakident.ocm
Unknown,Pyro_PlastSolve-565,566,ZS-2020,1,2,8,,2021-04-14,meth/plastsolve.meth,meth/plastsolve.m6200,meth/peakident.ocm
Unknown,Pyro_PlastSolve-566,567,ZS-2021,1,2,9,,2021-04-14,meth/plastsolve.meth,meth/plastsolve.m6200,meth/peakident.ocm
Unknown,Pyro_PlastSolve-567,568,ZS-2022,1,2,10,Pyroprobe failed,2021-04-14,meth/plastsolve.meth,meth/plastsolve.m6200,meth/peakident.ocm
Unknown,Pyro_PlastSolve-568,569,ZS-2023,1,2,11,Pyroprobe failed,2021-04-14,meth/plastsolve.meth,meth/plastsolve.m6200,meth/peakident.ocm
Unknown,Pyro_PlastSolve-569,570,100 ug/mL PlastMix with PS-d5,1,2,12,,2021-04-14,meth/plastsolve.meth,meth/plastsolve.m6200,meth/peakident.ocm
Unknown,Pyro_PlastSolve-570,571,ZS-2024,1,2,13,,2021-04-14,meth/plastsolve.meth,meth/plastsolve.m6200,meth/peakident.ocm
Unknown,Pyro_PlastSolve-571,572,ZS-2025,1,2,14,,2021-04-14,meth/plastsolve.meth,meth/plastsolve.m6200,meth/peakident.ocm
Unknown,Pyro_PlastSolve-572,573,ZS-2026,1,2,15,,2021-04-14,meth/plastsolve.meth,meth/plastsolve.m6200,meth/peakident.ocm
Unknown,Pyro_PlastSolve-573,574,ZS-2027,1,2,16,,2021-04-15,meth/plastsolve.meth,meth/plastsolve.m6200,meth/peakident.ocm
Unknown,Pyro_PlastSolve-574,575,ZS-2028,1,2,17,,2021-04-15,meth/plastsolve.meth,meth/plastsolve.m6200,meth/peakident.ocm
Unknown,Pyro_PlastSolve-575,576,ZS-2029,1,2,18,,2021-04-15,meth/plastsolve.meth,meth/plastsolve.m6200,meth/peakident.ocm
Unknown,Pyro_PlastSolve-576,577,100 ug/mL PlastMix with PS-d5,1,2,19,,2021-04-15,meth/plastsolve.meth,meth/plastsolve.m6200,meth/peakident.ocm
Unknown,Pyro_PlastSolve-577,578,ZS-2030,1,2,20,,2021-04-15,meth/plastsolve.meth,meth/plastsolve.m6200,meth/peakident.ocm
Unknown,Pyro_PlastSolve-578,579,ZS-2031,1,2,21,,2021-04-15,meth/plastsolve.meth,meth/plastsolve.m6200,meth/peakident.ocm
Unknown,Pyro_PlastSolve-579,580,ZS-2033,1,2,22,,2021-04-15,meth/plastsolve.meth,meth/plastsolve.m6200,meth/peakident.ocm
Unknown,Pyro_PlastSolve-580,581,ZS-2032,1,2,23,Pipetted again,2021-04-15,meth/plastsolve.meth,meth/plastsolve.m6200,meth/peakident.ocm
Unknown,Pyro_PlastSolve-581,582,ZS-2034,1,2,24,,2021-04-15,meth/plastsolve.meth,meth/plastsolve.m6200,meth/peakident.ocm
Unknown,Pyro_PlastSolve-582,583,ZS-2035,1,2,25,,2021-04-15,meth/plastsolve.meth,meth/plastsolve.m6200,meth/peakident.ocm
Unknown,Pyro_PlastSolve-583,584,ZS-2036,1,2,26,,2021-04-15,meth/plastsolve.meth,meth/plastsolve.m6200,meth/peakident.ocm
Unknown,Pyro_PlastSolve-584,585,100 ug/mL PlastMix with PS-d5,1,2,27,,2021-04-15,meth/plastsolve.meth,meth/plastsolve.m6200,meth/peakident.ocm
Unknown,Pyro_PlastSolve-585,586,ZS-2037,1,2,28,,2021-04-15,meth/plastsolve.meth,meth/plastsolve.m6200,meth/peakident.ocm
Unknown,Pyro_PlastSolve-586,587,ZS-2038,1,2,29,,2021-04-15,meth/plastsolve.meth,meth/plastsolve.m6200,meth/peakident.ocm
Unknown,Pyro_PlastSolve-587,588,ZS-2039,1,2,30,,2021-04-15,meth/plastsolve.meth,meth/plastsolve.m6200,meth/peakident.ocm
Unknown,Pyro_PlastSolve-588,589,ZS-2040,1,2,31,,2021-04-16,meth/plastsolve.meth,meth/plastsolve.m6200,meth/peakident.ocm
Unknown,Pyro_PlastSolve-589,590,ZS-2041,1,2,32,,2021-04-16,meth/plastsolve.meth,meth/plastsolve.m6200,meth/peakident.ocm
Unknown,Pyro_PlastSolve-590,591,ZS-2042,1,2,33,,2021-04-16,meth/plastsolve.meth,meth/plastsolve.m6200,meth/peakident.ocm
Unknown,Pyro_PlastSolve-591,592,100 ug/mL PlastMix with PS-d5,1,2,34,,2021-04-16,meth/plastsolve.meth,meth/plastsolve.m6200,meth/peakident.ocm
Unknown,Pyro_PlastSolve-592,593,ZS-2043,1,2,35,,2021-04-16,meth/plastsolve.meth,meth/plastsolve.m6200,meth/peakident.ocm
Unknown,Pyro_PlastSolve-593,594,ZS-2044,1,2,36,,2021-04-16,meth/plastsolve.meth,meth/plastsolve.m6200,meth/peakident.ocm
Unknown,Pyro_PlastSolve-594,595,ZS-2045,1,2,37,,2021-04-16,meth/plastsolve.meth,meth/plastsolve.m6200,meth/peakident.ocm
Unknown,Pyro_PlastSolve-595,596,ZS-2241,1,2,38,,2021-04-16,meth/plastsolve.meth,meth/plastsolve.m6200,meth/peakident.ocm
Unknown,Pyro_PlastSolve-596,597,Empty tube,1,2,39,ZS-2242 missing,2021-04-16,meth/plastsolve.meth,meth/plastsolve.m6200,meth/peakident.ocm
Unknown,Pyro_PlastSolve-597,598,100 ug/mL PlastMix with PS-d5,1,2,40,,2021-04-16,meth/plastsolve.meth,meth/plastsolve.m6200,meth/peakident.ocm
Unknown,Pyro_PlastSolve-598,599,ZS-2243,1,2,41,,2021-04-16,meth/plastsolve.meth,meth/plastsolve.m6200,meth/peakident.ocm
Unknown,Pyro_PlastSolve-599,600,ZS-2244,1,2,42,,2021-04-16,meth/plastsolve.meth,meth/plastsolve.m6200,meth/peakident.ocm
Unknown,Pyro_PlastSolve-600,601,ZS-2245,1,2,43,,2021-04-16,meth/plastsolve.meth,meth/plastsolve.m6200,meth/peakident.ocm
Unknown,Pyro_PlastSolve-601,602,0 ug/mL PlastMix with PS-d5,1,2,1,,2021-04-19,meth/plastsolve.meth,meth/plastsolve.m6200,meth/peakident.ocm
Unknown,Pyro_PlastSolve-602,603,5 ug/mL PlastMix with PS-d5,1,2,2,,2021-04-19,meth/plastsolve.meth,meth/plastsolve.m6200,meth/peakident.ocm
Unknown,Pyro_PlastSolve-603,604,10 ug/mL PlastMix with PS-d5,1,2,3,,2021-04-19,meth/plastsolve.meth,meth/plastsolve.m6200,meth/peakident.ocm
Unknown,Pyro_PlastSolve-604,605,20 ug/mL PlastMix with PS-d5,1,2,4,Pyroprobe failed,2021-04-19,meth/plastsolve.meth,meth/plastsolve.m6200,meth/peakident.ocm
Unknown,Pyro_PlastSolve-605,606,50 ug/mL PlastMix with PS-d5,1,2,5,,2021-04-19,meth/plastsolve.meth,meth/plastsolve.m6200,meth/peakident.ocm
Unknown,Pyro_PlastSolve-606,607,100 ug/mL PlastMix with PS-d5,1,2,6,,2021-04-19,meth/plastsolve.meth,meth/plastsolve.m6200,meth/peakident.ocm
Unknown,Pyro_PlastSolve-607,608,150 ug/mL PlastMix with PS-d5,1,2,7,,2021-04-19,meth/plastsolve.meth,meth/plastsolve.m6200,meth/peakident.ocm
Unknown,Pyro_PlastSolve-608,609,200 ug/mL PlastMix with PS-d5,1,2,8,,2021-04-19,meth/plastsolve.meth,meth/plastsolve.m6200,meth/peakident.ocm
Unknown,Pyro_PlastSolve-609,610,ZS-2246,1,2,9,,2021-04-19,meth/plastsolve.meth,meth/plastsolve.m6200,meth/peakident.ocm
Unknown,Pyro_PlastSolve-610,611,ZS-2247,1,2,10,,2021-04-19,meth/plastsolve.meth,meth/plastsolve.m6200,meth/peakident.ocm
Unknown,Pyro_PlastSolve-611,612,ZS-2248,1,2,11,,2021-04-19,meth/plastsolve.meth,meth/plastsolve.m6200,meth/peakident.ocm
